Date,Yield_91d,Yield_364d,Yield_10y
2019-09-29,5.4065,5.4065,6.70588
2019-09-30,5.4065,5.4065,6.8308
2019-10-01,5.3241,5.3241,6.8308
2019-10-02,5.3241,5.3241,6.8308
2019-10-03,5.3241,5.3241,6.8308
2019-10-04,5.3241,5.3241,6.8308
2019-10-05,5.3241,5.3241,6.8308
2019-10-06,5.3241,5.3241,6.8308
2019-10-07,5.3241,5.3241,6.8308
2019-10-08,5.3241,5.3241,6.8308
2019-10-09,5.2006,5.2006,6.8308
2019-10-10,5.2006,5.2006,6.8308
2019-10-11,5.2006,5.2006,6.8308
2019-10-12,5.2006,5.2006,6.8308
2019-10-13,5.2006,5.2006,6.8308
2019-10-14,5.2006,5.2006,6.8308
2019-10-15,5.2006,5.2006,6.8308
2019-10-16,5.1183,5.1183,6.8308
2019-10-17,5.1183,5.1183,6.8308
2019-10-18,5.1183,5.1183,6.8308
2019-10-19,5.1183,5.1183,6.8308
2019-10-20,5.1183,5.1183,6.8308
2019-10-21,5.1183,5.1183,6.8308
2019-10-22,5.1183,5.1183,6.8308
2019-10-23,5.0772,5.0772,6.8308
2019-10-24,5.0772,5.0772,6.8308
2019-10-25,5.0772,5.0772,6.8308
2019-10-26,5.0772,5.0772,6.8308
2019-10-27,5.0772,5.0772,6.8308
2019-10-28,5.0772,5.0772,6.8308
2019-10-29,5.0772,5.0772,6.8308
2019-10-30,5.0361,5.0361,6.8308
2019-10-31,5.0361,5.0361,6.8661
2019-11-01,5.0361,5.0361,6.8661
2019-11-02,5.0361,5.0361,6.8661
2019-11-03,5.0361,5.0361,6.8661
2019-11-04,5.0361,5.0361,6.8661
2019-11-05,5.0361,5.0361,6.8661
2019-11-06,5.034,5.034,6.8661
2019-11-07,5.034,5.034,6.8661
2019-11-08,5.034,5.034,6.8661
2019-11-09,5.034,5.034,6.8661
2019-11-10,5.034,5.034,6.8661
2019-11-11,5.034,5.034,6.8661
2019-11-12,5.034,5.034,6.8661
2019-11-13,5.0505,5.0505,6.8661
2019-11-14,5.0505,5.0505,6.8661
2019-11-15,5.0505,5.0505,6.8661
2019-11-16,5.0505,5.0505,6.8661
2019-11-17,5.0505,5.0505,6.8661
2019-11-18,5.0505,5.0505,6.8661
2019-11-19,5.0505,5.0505,6.8661
2019-11-20,5.0196,5.0196,6.8661
2019-11-21,5.0196,5.0196,6.8661
2019-11-22,5.0196,5.0196,6.8661
2019-11-23,5.0196,5.0196,6.8661
2019-11-24,5.0196,5.0196,6.8661
2019-11-25,5.0196,5.0196,6.8661
2019-11-26,5.0196,5.0196,6.8661
2019-11-27,4.9896,4.9896,6.8661
2019-11-28,4.9896,4.9896,6.8661
2019-11-29,4.9896,4.9896,6.8661
2019-11-30,4.9896,4.9896,6.59058
2019-12-01,4.9896,4.9896,6.59058
2019-12-02,4.9896,4.9896,6.59058
2019-12-03,4.9896,4.9896,6.59058
2019-12-04,4.8901,4.8901,6.59058
2019-12-05,4.8901,4.8901,6.59058
2019-12-06,4.8901,4.8901,6.59058
2019-12-07,4.8901,4.8901,6.59058
2019-12-08,4.8901,4.8901,6.59058
2019-12-09,4.8901,4.8901,6.59058
2019-12-10,4.8901,4.8901,6.59058
2019-12-11,4.9982,4.9982,6.59058
2019-12-12,4.9982,4.9982,6.59058
2019-12-13,4.9982,4.9982,6.59058
2019-12-14,4.9982,4.9982,6.59058
2019-12-15,4.9982,4.9982,6.59058
2019-12-16,4.9982,4.9982,6.59058
2019-12-17,4.9982,4.9982,6.59058
2019-12-18,5.0073,5.0073,6.59058
2019-12-19,5.0073,5.0073,6.59058
2019-12-20,5.0073,5.0073,6.59058
2019-12-21,5.0073,5.0073,6.59058
2019-12-22,5.0073,5.0073,6.59058
2019-12-23,5.0073,5.0073,6.59058
2019-12-24,5.0258,5.0258,6.59058
2019-12-25,5.0258,5.0258,6.59058
2019-12-26,5.0258,5.0258,6.59058
2019-12-27,5.0258,5.0258,6.59058
2019-12-28,5.0258,5.0258,6.59058
2019-12-29,5.0258,5.0258,6.59058
2019-12-30,5.0258,5.0258,6.59058
2019-12-31,5.0258,5.0258,6.91768
2020-01-01,4.9386,4.9386,6.91768
2020-01-02,4.9386,4.9386,6.91768
2020-01-03,4.9386,4.9386,6.91768
2020-01-04,4.9386,4.9386,6.91768
2020-01-05,4.9386,4.9386,6.91768
2020-01-06,4.9386,4.9386,6.91768
2020-01-07,4.9386,4.9386,6.91768
2020-01-08,5.0525,5.0525,6.91768
2020-01-09,5.0525,5.0525,6.91768
2020-01-10,5.0525,5.0525,6.91768
2020-01-11,5.0525,5.0525,6.91768
2020-01-12,5.0525,5.0525,6.91768
2020-01-13,5.0525,5.0525,6.91768
2020-01-14,5.0525,5.0525,6.91768
2020-01-15,5.1381,5.1381,6.91768
2020-01-16,5.1381,5.1381,6.91768
2020-01-17,5.1381,5.1381,6.91768
2020-01-18,5.1381,5.1381,6.91768
2020-01-19,5.1381,5.1381,6.91768
2020-01-20,5.1381,5.1381,6.91768
2020-01-21,5.1381,5.1381,6.91768
2020-01-22,5.1167,5.1167,6.91768
2020-01-23,5.1167,5.1167,6.91768
2020-01-24,5.1167,5.1167,6.91768
2020-01-25,5.1167,5.1167,6.91768
2020-01-26,5.1167,5.1167,6.91768
2020-01-27,5.1167,5.1167,6.91768
2020-01-28,5.1167,5.1167,6.91768
2020-01-29,5.1266,5.1266,6.91768
2020-01-30,5.1266,5.1266,6.91768
2020-01-31,5.1266,5.1266,6.84177
2020-02-01,5.1266,5.1266,6.84177
2020-02-02,5.1266,5.1266,6.84177
2020-02-03,5.1266,5.1266,6.84177
2020-02-04,5.1266,5.1266,6.84177
2020-02-05,5.1241,5.1241,6.84177
2020-02-06,5.1241,5.1241,6.84177
2020-02-07,5.1241,5.1241,6.84177
2020-02-08,5.1241,5.1241,6.84177
2020-02-09,5.1241,5.1241,6.84177
2020-02-10,5.1241,5.1241,6.84177
2020-02-11,5.1241,5.1241,6.84177
2020-02-12,5.0949,5.0949,6.84177
2020-02-13,5.0949,5.0949,6.84177
2020-02-14,5.0949,5.0949,6.84177
2020-02-15,5.0949,5.0949,6.84177
2020-02-16,5.0949,5.0949,6.84177
2020-02-17,5.0949,5.0949,6.84177
2020-02-18,5.0566,5.0566,6.84177
2020-02-19,5.0566,5.0566,6.84177
2020-02-20,5.0566,5.0566,6.84177
2020-02-21,5.0566,5.0566,6.84177
2020-02-22,5.0566,5.0566,6.84177
2020-02-23,5.0566,5.0566,6.84177
2020-02-24,5.0566,5.0566,6.84177
2020-02-25,5.0566,5.0566,6.84177
2020-02-26,5.0793,5.0793,6.84177
2020-02-27,5.0793,5.0793,6.84177
2020-02-28,5.0793,5.0793,6.84177
2020-02-29,5.0793,5.0793,6.64984
2020-03-01,5.0793,5.0793,6.64984
2020-03-02,5.0793,5.0793,6.64984
2020-03-03,5.0793,5.0793,6.64984
2020-03-04,4.9538,4.9538,6.64984
2020-03-05,4.9538,4.9538,6.64984
2020-03-06,4.9538,4.9538,6.64984
2020-03-07,4.9538,4.9538,6.64984
2020-03-08,4.9538,4.9538,6.64984
2020-03-09,4.9538,4.9538,6.64984
2020-03-10,4.9538,4.9538,6.64984
2020-03-11,4.8696,4.8696,6.64984
2020-03-12,4.8696,4.8696,6.64984
2020-03-13,4.8696,4.8696,6.64984
2020-03-14,4.8696,4.8696,6.64984
2020-03-15,4.8696,4.8696,6.64984
2020-03-16,4.8696,4.8696,6.64984
2020-03-17,4.8696,4.8696,6.64984
2020-03-18,4.8297,4.8297,6.64984
2020-03-19,4.8297,4.8297,6.64984
2020-03-20,4.8297,4.8297,6.64984
2020-03-21,4.8297,4.8297,6.64984
2020-03-22,4.8297,4.8297,6.64984
2020-03-23,4.8297,4.8297,6.64984
2020-03-24,5.283,5.283,6.64984
2020-03-25,5.283,5.283,6.64984
2020-03-26,5.283,5.283,6.64984
2020-03-27,5.283,5.283,6.64984
2020-03-28,5.283,5.283,6.64984
2020-03-29,5.283,5.283,6.64984
2020-03-30,4.3595,4.3595,6.64984
2020-03-31,4.3595,4.3595,6.7345
2020-04-01,4.3595,4.3595,6.7345
2020-04-02,4.3595,4.3595,6.7345
2020-04-03,4.3595,4.3595,6.7345
2020-04-04,4.3595,4.3595,6.7345
2020-04-05,4.3595,4.3595,6.7345
2020-04-06,4.3595,4.3595,6.7345
2020-04-07,4.3595,4.3595,6.7345
2020-04-08,4.2972,4.2972,6.7345
2020-04-09,4.2972,4.2972,6.7345
2020-04-10,4.2972,4.2972,6.7345
2020-04-11,4.2972,4.2972,6.7345
2020-04-12,4.2972,4.2972,6.7345
2020-04-13,4.2972,4.2972,6.7345
2020-04-14,4.2972,4.2972,6.7345
2020-04-15,4.1493,4.1493,6.7345
2020-04-16,4.1493,4.1493,6.7345
2020-04-17,4.1493,4.1493,6.7345
2020-04-18,4.1493,4.1493,6.7345
2020-04-19,4.1493,4.1493,6.7345
2020-04-20,4.1493,4.1493,6.7345
2020-04-21,4.1493,4.1493,6.7345
2020-04-22,3.7297,3.7297,6.7345
2020-04-23,3.7297,3.7297,6.7345
2020-04-24,3.7297,3.7297,6.7345
2020-04-25,3.7297,3.7297,6.7345
2020-04-26,3.7297,3.7297,6.7345
2020-04-27,3.7297,3.7297,6.7345
2020-04-28,3.7297,3.7297,6.7345
2020-04-29,3.6427,3.6427,6.7345
2020-04-30,3.6427,3.6427,6.54938
2020-05-01,3.6427,3.6427,6.54938
2020-05-02,3.6427,3.6427,6.54938
2020-05-03,3.6427,3.6427,6.54938
2020-05-04,3.6427,3.6427,6.54938
2020-05-05,3.6427,3.6427,6.54938
2020-05-06,3.5202,3.5202,6.54938
2020-05-07,3.5202,3.5202,6.54938
2020-05-08,3.5202,3.5202,6.54938
2020-05-09,3.5202,3.5202,6.54938
2020-05-10,3.5202,3.5202,6.54938
2020-05-11,3.5202,3.5202,6.54938
2020-05-12,3.5202,3.5202,6.54938
2020-05-13,3.4794,3.4794,6.54938
2020-05-14,3.4794,3.4794,6.54938
2020-05-15,3.4794,3.4794,6.54938
2020-05-16,3.4794,3.4794,6.54938
2020-05-17,3.4794,3.4794,6.54938
2020-05-18,3.4794,3.4794,6.54938
2020-05-19,3.4794,3.4794,6.54938
2020-05-20,3.2795,3.2795,6.54938
2020-05-21,3.2795,3.2795,6.54938
2020-05-22,3.2795,3.2795,6.54938
2020-05-23,3.2795,3.2795,6.54938
2020-05-24,3.2795,3.2795,6.54938
2020-05-25,3.2795,3.2795,6.54938
2020-05-26,3.2795,3.2795,6.54938
2020-05-27,3.1939,3.1939,6.54938
2020-05-28,3.1939,3.1939,6.54938
2020-05-29,3.1939,3.1939,6.54938
2020-05-30,3.1939,3.1939,6.54938
2020-05-31,3.1939,3.1939,5.7724
2020-06-01,3.1939,3.1939,5.7724
2020-06-02,3.1939,3.1939,5.7724
2020-06-03,3.3501,3.3501,5.7724
2020-06-04,3.3501,3.3501,5.7724
2020-06-05,3.3501,3.3501,5.7724
2020-06-06,3.3501,3.3501,5.7724
2020-06-07,3.3501,3.3501,5.7724
2020-06-08,3.3501,3.3501,5.7724
2020-06-09,3.3501,3.3501,5.7724
2020-06-10,3.4096,3.4096,5.7724
2020-06-11,3.4096,3.4096,5.7724
2020-06-12,3.4096,3.4096,5.7724
2020-06-13,3.4096,3.4096,5.7724
2020-06-14,3.4096,3.4096,5.7724
2020-06-15,3.4096,3.4096,5.7724
2020-06-16,3.4096,3.4096,5.7724
2020-06-17,3.2897,3.2897,5.7724
2020-06-18,3.2897,3.2897,5.7724
2020-06-19,3.2897,3.2897,5.7724
2020-06-20,3.2897,3.2897,5.7724
2020-06-21,3.2897,3.2897,5.7724
2020-06-22,3.2897,3.2897,5.7724
2020-06-23,3.2897,3.2897,5.7724
2020-06-24,3.1947,3.1947,5.7724
2020-06-25,3.1947,3.1947,5.7724
2020-06-26,3.1947,3.1947,5.7724
2020-06-27,3.1947,3.1947,5.7724
2020-06-28,3.1947,3.1947,5.7724
2020-06-29,3.1947,3.1947,5.7724
2020-06-30,3.1947,3.1947,5.981
2020-07-01,3.1426,3.1426,5.981
2020-07-02,3.1426,3.1426,5.981
2020-07-03,3.1426,3.1426,5.981
2020-07-04,3.1426,3.1426,5.981
2020-07-05,3.1426,3.1426,5.981
2020-07-06,3.1426,3.1426,5.981
2020-07-07,3.1426,3.1426,5.981
2020-07-08,3.178,3.178,5.981
2020-07-09,3.178,3.178,5.981
2020-07-10,3.178,3.178,5.981
2020-07-11,3.178,3.178,5.981
2020-07-12,3.178,3.178,5.981
2020-07-13,3.178,3.178,5.981
2020-07-14,3.178,3.178,5.981
2020-07-15,3.2196,3.2196,5.981
2020-07-16,3.2196,3.2196,5.981
2020-07-17,3.2196,3.2196,5.981
2020-07-18,3.2196,3.2196,5.981
2020-07-19,3.2196,3.2196,5.981
2020-07-20,3.2196,3.2196,5.981
2020-07-21,3.2196,3.2196,5.981
2020-07-22,3.2489,3.2489,5.981
2020-07-23,3.2489,3.2489,5.981
2020-07-24,3.2489,3.2489,5.981
2020-07-25,3.2489,3.2489,5.981
2020-07-26,3.2489,3.2489,5.981
2020-07-27,3.2489,3.2489,5.981
2020-07-28,3.2489,3.2489,5.981
2020-07-29,3.2979,3.2979,5.981
2020-07-30,3.2979,3.2979,5.981
2020-07-31,3.2979,3.2979,5.6933
2020-08-01,3.2979,3.2979,5.6933
2020-08-02,3.2979,3.2979,5.6933
2020-08-03,3.2979,3.2979,5.6933
2020-08-04,3.2979,3.2979,5.6933
2020-08-05,3.2815,3.2815,5.6933
2020-08-06,3.2815,3.2815,5.6933
2020-08-07,3.2815,3.2815,5.6933
2020-08-08,3.2815,3.2815,5.6933
2020-08-09,3.2815,3.2815,5.6933
2020-08-10,3.2815,3.2815,5.6933
2020-08-11,3.2815,3.2815,5.6933
2020-08-12,3.2689,3.2689,5.6933
2020-08-13,3.2689,3.2689,5.6933
2020-08-14,3.2689,3.2689,5.6933
2020-08-15,3.2689,3.2689,5.6933
2020-08-16,3.2689,3.2689,5.6933
2020-08-17,3.2689,3.2689,5.6933
2020-08-18,3.2689,3.2689,5.6933
2020-08-19,3.1491,3.1491,5.6933
2020-08-20,3.1491,3.1491,5.6933
2020-08-21,3.1491,3.1491,5.6933
2020-08-22,3.1491,3.1491,5.6933
2020-08-23,3.1491,3.1491,5.6933
2020-08-24,3.1491,3.1491,5.6933
2020-08-25,3.1491,3.1491,5.6933
2020-08-26,3.2367,3.2367,5.6933
2020-08-27,3.2367,3.2367,5.6933
2020-08-28,3.2367,3.2367,5.6933
2020-08-29,3.2367,3.2367,5.6933
2020-08-30,3.2367,3.2367,5.6933
2020-08-31,3.2367,3.2367,6.10342
2020-09-01,3.2367,3.2367,6.10342
2020-09-02,3.1939,3.1939,6.10342
2020-09-03,3.1939,3.1939,6.10342
2020-09-04,3.1939,3.1939,6.10342
2020-09-05,3.1939,3.1939,6.10342
2020-09-06,3.1939,3.1939,6.10342
2020-09-07,3.1939,3.1939,6.10342
2020-09-08,3.1939,3.1939,6.10342
2020-09-09,3.2294,3.2294,6.10342
2020-09-10,3.2294,3.2294,6.10342
2020-09-11,3.2294,3.2294,6.10342
2020-09-12,3.2294,3.2294,6.10342
2020-09-13,3.2294,3.2294,6.10342
2020-09-14,3.2294,3.2294,6.10342
2020-09-15,3.2294,3.2294,6.10342
2020-09-16,3.3195,3.3195,6.10342
2020-09-17,3.3195,3.3195,6.10342
2020-09-18,3.3195,3.3195,6.10342
2020-09-19,3.3195,3.3195,6.10342
2020-09-20,3.3195,3.3195,6.10342
2020-09-21,3.3195,3.3195,6.10342
2020-09-22,3.3195,3.3195,6.10342
2020-09-23,3.3578,3.3578,6.10342
2020-09-24,3.3578,3.3578,6.10342
2020-09-25,3.3578,3.3578,6.10342
2020-09-26,3.3578,3.3578,6.10342
2020-09-27,3.3578,3.3578,6.10342
2020-09-28,3.3578,3.3578,6.10342
2020-09-29,3.3578,3.3578,6.10342
2020-09-30,3.3578,3.3578,6.10243
2020-10-01,3.3578,3.3578,6.10243
2020-10-02,3.3578,3.3578,6.10243
2020-10-03,3.3578,3.3578,6.10243
2020-10-04,3.3578,3.3578,6.10243
2020-10-05,3.3578,3.3578,6.10243
2020-10-06,3.3578,3.3578,6.10243
2020-10-07,3.2754,3.2754,6.10243
2020-10-08,3.2754,3.2754,6.10243
2020-10-09,3.2754,3.2754,6.10243
2020-10-10,3.2754,3.2754,6.10243
2020-10-11,3.2754,3.2754,6.10243
2020-10-12,3.2754,3.2754,6.10243
2020-10-13,3.2754,3.2754,6.10243
2020-10-14,3.2489,3.2489,6.10243
2020-10-15,3.2489,3.2489,6.10243
2020-10-16,3.2489,3.2489,6.10243
2020-10-17,3.2489,3.2489,6.10243
2020-10-18,3.2489,3.2489,6.10243
2020-10-19,3.2489,3.2489,6.10243
2020-10-20,3.2489,3.2489,6.10243
2020-10-21,3.1878,3.1878,6.10243
2020-10-22,3.1878,3.1878,6.10243
2020-10-23,3.1878,3.1878,6.10243
2020-10-24,3.1878,3.1878,6.10243
2020-10-25,3.1878,3.1878,6.10243
2020-10-26,3.1878,3.1878,6.10243
2020-10-27,3.1878,3.1878,6.10243
2020-10-28,3.1972,3.1972,6.10243
2020-10-29,3.1972,3.1972,6.10243
2020-10-30,3.1972,3.1972,6.10243
2020-10-31,3.1972,3.1972,5.88219
2020-11-01,3.1972,3.1972,5.88219
2020-11-02,3.1972,3.1972,5.88219
2020-11-03,3.1972,3.1972,5.88219
2020-11-04,3.1735,3.1735,5.88219
2020-11-05,3.1735,3.1735,5.88219
2020-11-06,3.1735,3.1735,5.88219
2020-11-07,3.1735,3.1735,5.88219
2020-11-08,3.1735,3.1735,5.88219
2020-11-09,3.1735,3.1735,5.88219
2020-11-10,3.1735,3.1735,5.88219
2020-11-11,3.1442,3.1442,5.88219
2020-11-12,3.1442,3.1442,5.88219
2020-11-13,3.1442,3.1442,5.88219
2020-11-14,3.1442,3.1442,5.88219
2020-11-15,3.1442,3.1442,5.88219
2020-11-16,3.1442,3.1442,5.88219
2020-11-17,3.1442,3.1442,5.88219
2020-11-18,2.9789,2.9789,5.88219
2020-11-19,2.9789,2.9789,5.88219
2020-11-20,2.9789,2.9789,5.88219
2020-11-21,2.9789,2.9789,5.88219
2020-11-22,2.9789,2.9789,5.88219
2020-11-23,2.9789,2.9789,5.88219
2020-11-24,2.9789,2.9789,5.88219
2020-11-25,2.9292,2.9292,5.88219
2020-11-26,2.9292,2.9292,5.88219
2020-11-27,2.9292,2.9292,5.88219
2020-11-28,2.9292,2.9292,5.88219
2020-11-29,2.9292,2.9292,5.88219
2020-11-30,2.9292,2.9292,5.8348
2020-12-01,2.9292,2.9292,5.8348
2020-12-02,3.0473,3.0473,5.8348
2020-12-03,3.0473,3.0473,5.8348
2020-12-04,3.0473,3.0473,5.8348
2020-12-05,3.0473,3.0473,5.8348
2020-12-06,3.0473,3.0473,5.8348
2020-12-07,3.0473,3.0473,5.8348
2020-12-08,3.0473,3.0473,5.8348
2020-12-09,3.1092,3.1092,5.8348
2020-12-10,3.1092,3.1092,5.8348
2020-12-11,3.1092,3.1092,5.8348
2020-12-12,3.1092,3.1092,5.8348
2020-12-13,3.1092,3.1092,5.8348
2020-12-14,3.1092,3.1092,5.8348
2020-12-15,3.1092,3.1092,5.8348
2020-12-16,3.1275,3.1275,5.8348
2020-12-17,3.1275,3.1275,5.8348
2020-12-18,3.1275,3.1275,5.8348
2020-12-19,3.1275,3.1275,5.8348
2020-12-20,3.1275,3.1275,5.8348
2020-12-21,3.1275,3.1275,5.8348
2020-12-22,3.1275,3.1275,5.8348
2020-12-23,3.1092,3.1092,5.8348
2020-12-24,3.1092,3.1092,5.8348
2020-12-25,3.1092,3.1092,5.8348
2020-12-26,3.1092,3.1092,5.8348
2020-12-27,3.1092,3.1092,5.8348
2020-12-28,3.1092,3.1092,5.8348
2020-12-29,3.1092,3.1092,5.8348
2020-12-30,3.079,3.079,5.8348
2020-12-31,3.079,3.079,5.9834
2021-01-01,3.079,3.079,5.9834
2021-01-02,3.079,3.079,5.9834
2021-01-03,3.079,3.079,5.9834
2021-01-04,3.079,3.079,5.9834
2021-01-05,3.079,3.079,5.9834
2021-01-06,3.0379,3.0379,5.9834
2021-01-07,3.0379,3.0379,5.9834
2021-01-08,3.0379,3.0379,5.9834
2021-01-09,3.0379,3.0379,5.9834
2021-01-10,3.0379,3.0379,5.9834
2021-01-11,3.0379,3.0379,5.9834
2021-01-12,3.0379,3.0379,5.9834
2021-01-13,3.2799,3.2799,5.9834
2021-01-14,3.2799,3.2799,5.9834
2021-01-15,3.2799,3.2799,5.9834
2021-01-16,3.2799,3.2799,5.9834
2021-01-17,3.2799,3.2799,5.9834
2021-01-18,3.2799,3.2799,5.9834
2021-01-19,3.2799,3.2799,5.9834
2021-01-20,3.324,3.324,5.9834
2021-01-21,3.324,3.324,5.9834
2021-01-22,3.324,3.324,5.9834
2021-01-23,3.324,3.324,5.9834
2021-01-24,3.324,3.324,5.9834
2021-01-25,3.324,3.324,5.9834
2021-01-26,3.324,3.324,5.9834
2021-01-27,3.3468,3.3468,5.9834
2021-01-28,3.3468,3.3468,5.9834
2021-01-29,3.3468,3.3468,5.9834
2021-01-30,3.3468,3.3468,5.9834
2021-01-31,3.3468,3.3468,6.071
2021-02-01,3.3468,3.3468,6.071
2021-02-02,3.3468,3.3468,6.071
2021-02-03,3.37,3.37,6.071
2021-02-04,3.37,3.37,6.071
2021-02-05,3.37,3.37,6.071
2021-02-06,3.37,3.37,6.071
2021-02-07,3.37,3.37,6.071
2021-02-08,3.37,3.37,6.071
2021-02-09,3.37,3.37,6.071
2021-02-10,3.3341,3.3341,6.071
2021-02-11,3.3341,3.3341,6.071
2021-02-12,3.3341,3.3341,6.071
2021-02-13,3.3341,3.3341,6.071
2021-02-14,3.3341,3.3341,6.071
2021-02-15,3.3341,3.3341,6.071
2021-02-16,3.3341,3.3341,6.071
2021-02-17,3.1845,3.1845,6.071
2021-02-18,3.1845,3.1845,6.071
2021-02-19,3.1845,3.1845,6.071
2021-02-20,3.1845,3.1845,6.071
2021-02-21,3.1845,3.1845,6.071
2021-02-22,3.1845,3.1845,6.071
2021-02-23,3.1845,3.1845,6.071
2021-02-24,3.1699,3.1699,6.071
2021-02-25,3.1699,3.1699,6.071
2021-02-26,3.1699,3.1699,6.071
2021-02-27,3.1699,3.1699,6.071
2021-02-28,3.1699,3.1699,6.3372
2021-03-01,3.1699,3.1699,6.3372
2021-03-02,3.1699,3.1699,6.3372
2021-03-03,3.2204,3.2204,6.3372
2021-03-04,3.2204,3.2204,6.3372
2021-03-05,3.2204,3.2204,6.3372
2021-03-06,3.2204,3.2204,6.3372
2021-03-07,3.2204,3.2204,6.3372
2021-03-08,3.2204,3.2204,6.3372
2021-03-09,3.2204,3.2204,6.3372
2021-03-10,3.2485,3.2485,6.3372
2021-03-11,3.2485,3.2485,6.3372
2021-03-12,3.2485,3.2485,6.3372
2021-03-13,3.2485,3.2485,6.3372
2021-03-14,3.2485,3.2485,6.3372
2021-03-15,3.2485,3.2485,6.3372
2021-03-16,3.2485,3.2485,6.3372
2021-03-17,3.2885,3.2885,6.3372
2021-03-18,3.2885,3.2885,6.3372
2021-03-19,3.2885,3.2885,6.3372
2021-03-20,3.2885,3.2885,6.3372
2021-03-21,3.2885,3.2885,6.3372
2021-03-22,3.2885,3.2885,6.3372
2021-03-23,3.2885,3.2885,6.3372
2021-03-24,3.328,3.328,6.3372
2021-03-25,3.328,3.328,6.3372
2021-03-26,3.328,3.328,6.3372
2021-03-27,3.328,3.328,6.3372
2021-03-28,3.328,3.328,6.3372
2021-03-29,3.328,3.328,6.3372
2021-03-30,3.3162,3.3162,6.3372
2021-03-31,3.3162,3.3162,6.3841
2021-04-01,3.3162,3.3162,6.3841
2021-04-02,3.3162,3.3162,6.3841
2021-04-03,3.3162,3.3162,6.3841
2021-04-04,3.3162,3.3162,6.3841
2021-04-05,3.3162,3.3162,6.3841
2021-04-06,3.3162,3.3162,6.3841
2021-04-07,3.3505,3.3505,6.3841
2021-04-08,3.3505,3.3505,6.3841
2021-04-09,3.3505,3.3505,6.3841
2021-04-10,3.3505,3.3505,6.3841
2021-04-11,3.3505,3.3505,6.3841
2021-04-12,3.3496,3.3496,6.3841
2021-04-13,3.3496,3.3496,6.3841
2021-04-14,3.3496,3.3496,6.3841
2021-04-15,3.3496,3.3496,6.3841
2021-04-16,3.3496,3.3496,6.3841
2021-04-17,3.3496,3.3496,6.3841
2021-04-18,3.3496,3.3496,6.3841
2021-04-19,3.3496,3.3496,6.3841
2021-04-20,3.3382,3.3382,6.3841
2021-04-21,3.3382,3.3382,6.3841
2021-04-22,3.3382,3.3382,6.3841
2021-04-23,3.3382,3.3382,6.3841
2021-04-24,3.3382,3.3382,6.3841
2021-04-25,3.3382,3.3382,6.3841
2021-04-26,3.3382,3.3382,6.3841
2021-04-27,3.3382,3.3382,6.3841
2021-04-28,3.3199,3.3199,6.3841
2021-04-29,3.3199,3.3199,6.3841
2021-04-30,3.3199,3.3199,6.3567
2021-05-01,3.3199,3.3199,6.3567
2021-05-02,3.3199,3.3199,6.3567
2021-05-03,3.3199,3.3199,6.3567
2021-05-04,3.3199,3.3199,6.3567
2021-05-05,3.3346,3.3346,6.3567
2021-05-06,3.3346,3.3346,6.3567
2021-05-07,3.3346,3.3346,6.3567
2021-05-08,3.3346,3.3346,6.3567
2021-05-09,3.3346,3.3346,6.3567
2021-05-10,3.3346,3.3346,6.3567
2021-05-11,3.3346,3.3346,6.3567
2021-05-12,3.3692,3.3692,6.3567
2021-05-13,3.3692,3.3692,6.3567
2021-05-14,3.3692,3.3692,6.3567
2021-05-15,3.3692,3.3692,6.3567
2021-05-16,3.3692,3.3692,6.3567
2021-05-17,3.3692,3.3692,6.3567
2021-05-18,3.3692,3.3692,6.3567
2021-05-19,3.3786,3.3786,6.3567
2021-05-20,3.3786,3.3786,6.3567
2021-05-21,3.3786,3.3786,6.3567
2021-05-22,3.3786,3.3786,6.3567
2021-05-23,3.3786,3.3786,6.3567
2021-05-24,3.3786,3.3786,6.3567
2021-05-25,3.3998,3.3998,6.3567
2021-05-26,3.3998,3.3998,6.3567
2021-05-27,3.3998,3.3998,6.3567
2021-05-28,3.3998,3.3998,6.3567
2021-05-29,3.3998,3.3998,6.3567
2021-05-30,3.3998,3.3998,6.3567
2021-05-31,3.3998,3.3998,6.25843
2021-06-01,3.3998,3.3998,6.25843
2021-06-02,3.4125,3.4125,6.25843
2021-06-03,3.4125,3.4125,6.25843
2021-06-04,3.4125,3.4125,6.25843
2021-06-05,3.4125,3.4125,6.25843
2021-06-06,3.4125,3.4125,6.25843
2021-06-07,3.4125,3.4125,6.25843
2021-06-08,3.4125,3.4125,6.25843
2021-06-09,3.4035,3.4035,6.25843
2021-06-10,3.4035,3.4035,6.25843
2021-06-11,3.4035,3.4035,6.25843
2021-06-12,3.4035,3.4035,6.25843
2021-06-13,3.4035,3.4035,6.25843
2021-06-14,3.4035,3.4035,6.25843
2021-06-15,3.4035,3.4035,6.25843
2021-06-16,3.4692,3.4692,6.25843
2021-06-17,3.4692,3.4692,6.25843
2021-06-18,3.4692,3.4692,6.25843
2021-06-19,3.4692,3.4692,6.25843
2021-06-20,3.4692,3.4692,6.25843
2021-06-21,3.4692,3.4692,6.25843
2021-06-22,3.4692,3.4692,6.25843
2021-06-23,3.4679,3.4679,6.25843
2021-06-24,3.4679,3.4679,6.25843
2021-06-25,3.4679,3.4679,6.25843
2021-06-26,3.4679,3.4679,6.25843
2021-06-27,3.4679,3.4679,6.25843
2021-06-28,3.4679,3.4679,6.25843
2021-06-29,3.4679,3.4679,6.25843
2021-06-30,3.4443,3.4443,6.3928
2021-07-01,3.4443,3.4443,6.3928
